Timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,labels
2023-04-16 09:00:27:070416,-69.47727272727273,59.97727272727273,1028.4318181818182,-451.3842975206612,-130.45454545454547,-200.45454545454547,-702.5681818181819,-702.5681818181819,-702.5681818181819,0.0
2023-04-16 09:00:27:085710,-68.5,59.34090909090909,1025.7727272727273,-448.9979338842976,-146.36363636363637,-200.45454545454547,-702.3409090909091,-702.3409090909091,-702.3409090909091,0.0
2023-04-16 09:00:27:096099,-69.81818181818181,58.43181818181818,1024.2045454545455,-441.9473140495868,-151.13636363636363,-202.04545454545453,-702.2727272727273,-702.2727272727273,-702.2727272727273,0.0
2023-04-16 09:00:27:110223,-70.72727272727273,57.06818181818182,1022.4090909090908,-430.5940082644629,-163.86363636363637,-205.22727272727272,-702.0227272727273,-702.0227272727273,-702.0227272727273,0.0
2023-04-16 09:00:27:120982,-68.8409090909091,58.45454545454545,1023.0909090909092,-414.6126033057852,-225.9090909090909,-192.5,-702.0227272727273,-702.0227272727273,-702.0227272727273,0.0
2023-04-16 09:00:27:136327,-68.29545454545455,58.13636363636363,1023.2954545454544,-394.8347107438016,-230.6818181818182,-197.27272727272728,-702.2045454545455,-702.2045454545455,-702.2045454545455,0.0
2023-04-16 09:00:27:150352,-66.38636363636364,57.31818181818182,1023.0454545454544,-372.0557851239669,-264.09090909090907,-194.0909090909091,-702.1136363636364,-702.1136363636364,-702.1136363636364,0.0
2023-04-16 09:00:27:160855,-65.36363636363636,58.06818181818182,1023.9090909090908,-346.6373966942149,-280.0,-192.5,-702.6363636363636,-702.6363636363636,-702.6363636363636,0.0
2023-04-16 09:00:27:176271,-64.6590909090909,57.38636363636363,1025.0227272727273,-318.61570247933884,-281.59090909090907,-198.8636363636364,-702.9772727272727,-702.9772727272727,-702.9772727272727,0.0
2023-04-16 09:00:27:185186,-62.77272727272727,58.52272727272727,1026.1818181818182,-287.7737603305785,-322.95454545454544,-194.0909090909091,-703.2272727272727,-703.2272727272727,-703.2272727272727,0.0
2023-04-16 09:00:27:200768,-63.56818181818182,60.36363636363637,1026.0,-254.29235537190087,-322.95454545454544,-192.5,-703.6363636363636,-703.6363636363636,-703.6363636363636,0.0
2023-04-16 09:00:27:218955,-63.02272727272727,60.70454545454545,1026.1136363636365,-219.79855371900828,-324.54545454545456,-202.04545454545453,-703.8863636363636,-703.8863636363636,-703.8863636363636,0.0
2023-04-16 09:00:27:228251,-62.0,60.27272727272727,1026.2272727272727,-183.93078512396696,-337.27272727272725,-197.27272727272728,-704.5,-704.5,-704.5,0.0
2023-04-16 09:00:27:240879,-62.54545454545455,59.75,1026.8181818181818,-146.9059917355372,-338.8636363636364,-202.04545454545453,-704.75,-704.75,-704.75,0.0
2023-04-16 09:00:27:249794,-60.70454545454545,60.20454545454545,1029.4772727272727,-108.1095041322314,-357.95454545454544,-200.45454545454547,-705.2272727272727,-705.2272727272727,-705.2272727272727,0.0
2023-04-16 09:00:27:265381,-60.90909090909091,62.04545454545455,1028.9318181818182,-68.01136363636364,-329.3181818181818,-198.8636363636364,-705.2954545454545,-705.2954545454545,-705.2954545454545,0.0
2023-04-16 09:00:27:281056,-59.63636363636363,62.75,1031.3181818181818,-27.045454545454547,-332.5,-205.22727272727272,-705.6363636363636,-705.6363636363636,-705.6363636363636,0.0
2023-04-16 09:00:27:289939,-59.20454545454545,65.0,1031.6818181818182,14.96900826446281,-340.45454545454544,-202.04545454545453,-705.5454545454545,-705.5454545454545,-705.5454545454545,0.0
2023-04-16 09:00:27:305553,-58.81818181818182,66.31818181818181,1032.4318181818182,56.65805785123967,-345.22727272727275,-203.63636363636363,-705.5,-705.5,-705.5,0.0
2023-04-16 09:00:27:315943,-58.43181818181818,66.81818181818181,1032.659090909091,96.97314049586775,-362.7272727272728,-205.22727272727272,-705.3636363636364,-705.3636363636364,-705.3636363636364,0.0
2023-04-16 09:00:27:330283,-58.59090909090909,69.27272727272727,1031.8181818181818,135.48037190082644,-375.45454545454544,-202.04545454545453,-705.1136363636364,-705.1136363636364,-705.1136363636364,0.0
2023-04-16 09:00:27:345667,-58.02272727272727,69.70454545454545,1031.2272727272727,170.625,-381.8181818181818,-202.04545454545453,-705.1363636363636,-705.1363636363636,-705.1363636363636,0.0
2023-04-16 09:00:27:356102,-57.02272727272727,68.5909090909091,1031.1818181818182,202.55165289256195,-397.7272727272728,-202.04545454545453,-705.1136363636364,-705.1136363636364,-705.1136363636364,0.0
2023-04-16 09:00:27:370208,-56.52272727272727,67.47727272727273,1029.8636363636365,232.05578512396696,-399.3181818181818,-205.22727272727272,-704.7727272727273,-704.7727272727273,-704.7727272727273,0.0
2023-04-16 09:00:27:380575,-55.93181818181818,64.97727272727273,1028.659090909091,258.8119834710744,-426.3636363636364,-206.8181818181818,-704.2954545454545,-704.2954545454545,-704.2954545454545,0.0
2023-04-16 09:00:27:395953,-55.77272727272727,63.77272727272727,1028.0,283.61570247933884,-442.27272727272725,-203.63636363636363,-704.0909090909091,-704.0909090909091,-704.0909090909091,0.0
2023-04-16 09:00:27:410253,-54.31818181818182,65.06818181818181,1029.409090909091,307.370867768595,-475.6818181818182,-192.5,-703.7727272727273,-703.7727272727273,-703.7727272727273,0.0
2023-04-16 09:00:27:420811,-52.25,65.3409090909091,1030.3181818181818,329.93285123966945,-497.95454545454544,-187.72727272727272,-703.5454545454545,-703.5454545454545,-703.5454545454545,0.0
2023-04-16 09:00:27:436031,-51.20454545454545,64.72727272727273,1031.9545454545455,350.9039256198347,-505.9090909090909,-182.95454545454547,-703.4090909090909,-703.4090909090909,-703.4090909090909,0.0
2023-04-16 09:00:27:445367,-50.0,66.52272727272727,1033.2954545454545,369.59710743801656,-497.95454545454544,-175.0,-703.1363636363636,-703.1363636363636,-703.1363636363636,0.0
2023-04-16 09:00:27:460552,-48.11363636363637,69.52272727272727,1035.159090909091,385.4338842975207,-505.9090909090909,-165.45454545454547,-703.0,-703.0,-703.0,0.0
2023-04-16 09:00:27:475909,-48.04545454545455,70.27272727272727,1036.1818181818182,397.7995867768595,-477.27272727272725,-163.86363636363637,-702.9318181818181,-702.9318181818181,-702.9318181818181,0.0
2023-04-16 09:00:27:485302,-46.90909090909091,72.29545454545455,1036.75,407.1642561983471,-475.6818181818182,-159.0909090909091,-702.9772727272727,-702.9772727272727,-702.9772727272727,0.0
2023-04-16 09:00:27:500445,-45.75,72.86363636363636,1036.7045454545455,412.6239669421488,-455.0,-159.0909090909091,-702.7045454545455,-702.7045454545455,-702.7045454545455,0.0
2023-04-16 09:00:27:511071,-45.95454545454545,72.36363636363636,1037.1136363636365,415.3357438016529,-426.3636363636364,-162.27272727272728,-702.6363636363636,-702.6363636363636,-702.6363636363636,0.0
2023-04-16 09:00:27:525251,-44.70454545454545,70.93181818181819,1036.0,416.095041322314,-407.27272727272725,-167.04545454545453,-702.2727272727273,-702.2727272727273,-702.2727272727273,0.0
2023-04-16 09:00:27:540591,-43.0,67.25,1034.3636363636365,415.4080578512397,-378.6363636363636,-170.22727272727272,-702.1590909090909,-702.1590909090909,-702.1590909090909,0.0
2023-04-16 09:00:27:550737,-42.88636363636363,67.18181818181819,1034.5,415.19111570247935,-348.40909090909093,-170.22727272727272,-702.0909090909091,-702.0909090909091,-702.0909090909091,0.0
2023-04-16 09:00:27:565052,-43.45454545454545,65.45454545454545,1032.5681818181818,414.7210743801653,-305.45454545454544,-181.3636363636364,-701.9545454545455,-701.9545454545455,-701.9545454545455,0.0
2023-04-16 09:00:27:575856,-43.95454545454545,62.97727272727273,1029.7272727272727,414.75723140495865,-270.45454545454544,-181.3636363636364,-701.75,-701.75,-701.75,0.0
2023-04-16 09:00:27:590936,-43.47727272727273,61.93181818181818,1029.5227272727273,416.3842975206612,-267.27272727272725,-182.95454545454547,-701.8409090909091,-701.8409090909091,-701.8409090909091,0.0
2023-04-16 09:00:27:605239,-42.43181818181818,62.84090909090909,1029.4318181818182,419.20454545454544,-276.8181818181818,-171.8181818181818,-701.7954545454545,-701.7954545454545,-701.7954545454545,0.0
2023-04-16 09:00:27:615594,-42.61363636363637,62.65909090909091,1028.3181818181818,423.073347107438,-272.04545454545456,-162.27272727272728,-701.9545454545455,-701.9545454545455,-701.9545454545455,0.0
2023-04-16 09:00:27:630968,-43.79545454545455,62.81818181818182,1027.9772727272727,427.6291322314049,-268.8636363636364,-152.72727272727272,-701.9318181818181,-701.9318181818181,-701.9318181818181,0.0
2023-04-16 09:00:27:639937,-43.45454545454545,63.93181818181818,1029.8636363636365,432.4380165289256,-275.22727272727275,-138.4090909090909,-702.0681818181819,-702.0681818181819,-702.0681818181819,0.0
2023-04-16 09:00:27:655522,-43.40909090909091,65.63636363636364,1032.9772727272727,437.319214876033,-272.04545454545456,-130.45454545454547,-702.3409090909091,-702.3409090909091,-702.3409090909091,0.0
2023-04-16 09:00:27:670960,-42.31818181818182,65.31818181818181,1033.6136363636365,441.44111570247935,-256.1363636363636,-125.6818181818182,-702.7727272727273,-702.7727272727273,-702.7727272727273,0.0
2023-04-16 09:00:27:679919,-41.68181818181818,66.97727272727273,1034.6818181818182,445.8884297520661,-259.3181818181818,-117.72727272727272,-703.3636363636364,-703.3636363636364,-703.3636363636364,0.0
2023-04-16 09:00:27:695704,-41.61363636363637,66.93181818181819,1035.409090909091,450.1188016528926,-227.5,-124.0909090909091,-703.5227272727273,-703.5227272727273,-703.5227272727273,0.0
2023-04-16 09:00:27:705968,-41.31818181818182,68.56818181818181,1034.9318181818182,454.4576446280992,-217.95454545454547,-116.13636363636364,-703.5909090909091,-703.5909090909091,-703.5909090909091,0.0
2023-04-16 09:00:27:720170,-41.93181818181818,69.97727272727273,1035.6363636363635,458.6880165289256,-198.8636363636364,-112.95454545454544,-703.9318181818181,-703.9318181818181,-703.9318181818181,0.0
2023-04-16 09:00:27:735772,-42.75,70.63636363636364,1035.25,462.4121900826447,-175.0,-111.36363636363636,-703.8181818181819,-703.8181818181819,-703.8181818181819,0.0
2023-04-16 09:00:27:750262,-42.43181818181818,71.88636363636364,1033.659090909091,465.6663223140495,-170.22727272727272,-98.63636363636364,-703.9772727272727,-703.9772727272727,-703.9772727272727,0.0
2023-04-16 09:00:27:760434,-42.95454545454545,72.3409090909091,1033.1818181818182,467.7634297520661,-138.4090909090909,-92.27272727272728,-703.9090909090909,-703.9090909090909,-703.9090909090909,0.0
2023-04-16 09:00:27:770624,-41.29545454545455,70.5909090909091,1034.0454545454545,469.0289256198348,-130.45454545454547,-85.9090909090909,-703.7954545454545,-703.7954545454545,-703.7954545454545,0.0
2023-04-16 09:00:27:786364,-40.63636363636363,69.13636363636364,1033.2272727272727,470.2944214876033,-120.9090909090909,-65.22727272727273,-703.8636363636364,-703.8636363636364,-703.8636363636364,0.0
2023-04-16 09:00:27:800327,-40.11363636363637,69.61363636363636,1032.2727272727273,471.4876033057851,-103.4090909090909,-52.5,-703.6590909090909,-703.6590909090909,-703.6590909090909,0.0
2023-04-16 09:00:27:810899,-40.0,69.04545454545455,1029.6136363636365,472.4276859504132,-82.72727272727273,-39.77272727272727,-703.5454545454545,-703.5454545454545,-703.5454545454545,0.0
2023-04-16 09:00:27:826156,-39.70454545454545,68.68181818181819,1025.4545454545455,473.6570247933885,-98.63636363636364,-17.5,-703.2727272727273,-703.2727272727273,-703.2727272727273,0.0
2023-04-16 09:00:27:835465,-38.61363636363637,68.0,1024.0454545454545,475.2840909090909,-130.45454545454547,-3.1818181818181817,-703.2727272727273,-703.2727272727273,-703.2727272727273,0.0
2023-04-16 09:00:27:850708,-39.38636363636363,67.63636363636364,1020.9090909090908,476.9111570247933,-133.63636363636363,11.136363636363637,-703.1818181818181,-703.1818181818181,-703.1818181818181,0.0
2023-04-16 09:00:27:866075,-37.75,65.95454545454545,1020.3863636363636,478.57438016528926,-178.1818181818182,33.40909090909091,-703.3409090909091,-703.3409090909091,-703.3409090909091,0.0
2023-04-16 09:00:27:875035,-36.84090909090909,66.6590909090909,1020.6136363636364,480.9607438016529,-202.04545454545453,58.86363636363637,-703.2045454545455,-703.2045454545455,-703.2045454545455,0.0
2023-04-16 09:00:27:890699,-35.47727272727273,68.72727272727273,1023.1136363636364,484.0340909090909,-225.9090909090909,84.31818181818181,-703.2272727272727,-703.2272727272727,-703.2272727272727,0.0
2023-04-16 09:00:27:900834,-32.90909090909091,67.95454545454545,1025.0227272727273,487.3966942148761,-246.5909090909091,109.77272727272728,-703.3636363636364,-703.3636363636364,-703.3636363636364,0.0
2023-04-16 09:00:27:915266,-32.88636363636363,68.5909090909091,1026.5227272727273,491.69938016528926,-240.22727272727272,132.04545454545453,-703.4318181818181,-703.4318181818181,-703.4318181818181,0.0
2023-04-16 09:00:27:930623,-31.431818181818183,70.9090909090909,1028.7954545454545,496.8698347107438,-264.09090909090907,160.6818181818182,-703.1818181818181,-703.1818181818181,-703.1818181818181,0.0
2023-04-16 09:00:27:940988,-29.068181818181817,73.4090909090909,1030.909090909091,502.14876033057857,-281.59090909090907,187.72727272727272,-703.3636363636364,-703.3636363636364,-703.3636363636364,0.0
2023-04-16 09:00:27:955272,-29.522727272727277,75.5909090909091,1030.6136363636365,507.2469008264464,-254.54545454545453,203.63636363636363,-703.4318181818181,-703.4318181818181,-703.4318181818181,0.0
2023-04-16 09:00:27:965626,-28.704545454545453,77.61363636363636,1030.0227272727273,511.6942148760331,-267.27272727272725,221.13636363636363,-703.2272727272727,-703.2272727272727,-703.2272727272727,0.0
2023-04-16 09:00:27:979689,-28.09090909090909,76.36363636363636,1029.340909090909,514.5144628099174,-257.72727272727275,230.6818181818182,-703.1363636363636,-703.1363636363636,-703.1363636363636,0.0
2023-04-16 09:00:34:395324,-30.38636363636364,77.5,1029.6363636363635,517.5878099173553,-146.36363636363637,216.3636363636364,-702.7272727272727,-702.7272727272727,-702.7272727272727,0.0
2023-04-16 09:00:34:415825,-32.77272727272727,80.52272727272727,1028.25,520.2634297520661,-9.545454545454543,195.6818181818182,-702.4318181818181,-702.4318181818181,-702.4318181818181,0.0
2023-04-16 09:00:34:435836,-34.86363636363637,81.88636363636364,1026.1136363636365,522.6497933884298,125.6818181818182,176.5909090909091,-702.2954545454545,-702.2954545454545,-702.2954545454545,0.0
2023-04-16 09:00:34:456374,-36.79545454545455,81.31818181818181,1024.090909090909,523.9876033057851,270.45454545454544,151.13636363636363,-702.0227272727273,-702.0227272727273,-702.0227272727273,0.0
2023-04-16 09:00:34:475954,-40.59090909090909,81.47727272727273,1024.6363636363635,524.8192148760331,420.0,132.04545454545453,-701.8863636363636,-701.8863636363636,-701.8863636363636,0.0
2023-04-16 09:00:34:495501,-44.02272727272727,82.1590909090909,1025.1818181818182,525.0,577.5,106.5909090909091,-701.5681818181819,-701.5681818181819,-701.5681818181819,0.0
2023-04-16 09:00:34:515372,-47.06818181818182,80.0,1025.7727272727273,524.349173553719,733.4090909090909,87.5,-701.0909090909091,-701.0909090909091,-701.0909090909091,0.0
2023-04-16 09:00:34:535124,-50.59090909090909,77.79545454545455,1026.8181818181818,522.5413223140496,886.1363636363636,70.0,-700.5454545454545,-700.5454545454545,-700.5454545454545,0.0
2023-04-16 09:00:34:554633,-55.20454545454545,78.20454545454545,1027.840909090909,519.504132231405,1059.5454545454545,57.27272727272727,-700.2954545454545,-700.2954545454545,-700.2954545454545,0.0
2023-04-16 09:00:34:574398,-59.93181818181818,76.54545454545455,1027.0681818181818,514.4783057851239,1234.5454545454545,44.54545454545455,-699.8636363636364,-699.8636363636364,-699.8636363636364,0.0
2023-04-16 09:00:34:594006,-63.27272727272727,73.75,1029.7954545454545,506.5960743801653,1396.8181818181818,31.818181818181817,-699.3181818181819,-699.3181818181819,-699.3181818181819,0.0
2023-04-16 09:00:34:613610,-66.70454545454545,72.79545454545455,1032.3636363636365,496.5805785123967,1562.2727272727273,25.454545454545453,-698.9090909090909,-698.9090909090909,-698.9090909090909,0.0
2023-04-16 09:00:34:633555,-70.43181818181819,69.31818181818181,1035.5227272727273,484.35950413223145,1743.6363636363635,17.5,-698.4545454545455,-698.4545454545455,-698.4545454545455,0.0
2023-04-16 09:00:34:653146,-75.6590909090909,66.22727272727273,1035.7727272727273,470.0051652892562,1934.5454545454545,15.909090909090908,-697.6363636363636,-697.6363636363636,-697.6363636363636,0.0
2023-04-16 09:00:34:672835,-82.20454545454545,60.25,1033.6136363636365,453.9152892561984,2139.7727272727275,9.545454545454543,-697.0909090909091,-697.0909090909091,-697.0909090909091,0.0
2023-04-16 09:00:34:692281,-88.31818181818181,55.0,1032.4545454545455,437.1384297520661,2310.0,15.909090909090908,-696.3181818181819,-696.3181818181819,-696.3181818181819,0.0
2023-04-16 09:00:34:712760,-92.4090909090909,51.65909090909091,1032.4545454545455,419.8192148760331,2465.909090909091,20.681818181818183,-695.5909090909091,-695.5909090909091,-695.5909090909091,0.0
2023-04-16 09:00:34:732011,-97.63636363636364,46.70454545454545,1031.2045454545455,401.8853305785124,2640.909090909091,27.045454545454547,-694.6136363636364,-694.6136363636364,-694.6136363636364,0.0
2023-04-16 09:00:34:749254,-104.0909090909091,45.29545454545455,1027.4545454545455,383.879132231405,2790.454545454545,41.36363636363637,-693.6136363636364,-693.6136363636364,-693.6136363636364,0.0
2023-04-16 09:00:34:766042,-111.86363636363636,44.95454545454545,1023.6363636363636,365.8729338842975,2920.909090909091,46.13636363636363,-692.4545454545455,-692.4545454545455,-692.4545454545455,0.0
2023-04-16 09:00:34:782625,-119.27272727272728,42.52272727272727,1018.4090909090908,347.21590909090907,3024.318181818182,50.90909090909091,-691.0227272727273,-691.0227272727273,-691.0227272727273,0.0
2023-04-16 09:00:34:799482,-125.95454545454544,41.47727272727273,1013.0227272727273,328.1973140495868,3099.090909090909,54.09090909090909,-689.8636363636364,-689.8636363636364,-689.8636363636364,0.0
2023-04-16 09:00:34:818536,-133.8409090909091,38.56818181818182,1007.5909090909092,308.7448347107438,3135.681818181818,49.31818181818182,-688.6590909090909,-688.6590909090909,-688.6590909090909,0.0
2023-04-16 09:00:34:837682,-140.70454545454547,36.59090909090909,1001.6136363636364,289.6900826446281,3142.0454545454545,44.54545454545455,-687.2954545454545,-687.2954545454545,-687.2954545454545,0.0
2023-04-16 09:00:34:856970,-147.77272727272728,35.09090909090909,996.7045454545456,271.3946280991736,3137.2727272727275,35.0,-686.3409090909091,-686.3409090909091,-686.3409090909091,0.0
2023-04-16 09:00:34:877987,-154.4318181818182,33.90909090909091,992.7954545454544,254.32851239669424,3102.2727272727275,15.909090909090908,-685.0909090909091,-685.0909090909091,-685.0909090909091,0.0
2023-04-16 09:00:34:897536,-160.04545454545453,32.25,987.9545454545456,238.81714876033053,3049.7727272727275,-4.7727272727272725,-684.2727272727273,-684.2727272727273,-684.2727272727273,0.0
2023-04-16 09:00:34:916905,-165.6818181818182,32.36363636363637,983.5909090909092,224.64359504132236,2973.409090909091,-28.63636363636364,-683.3181818181819,-683.3181818181819,-683.3181818181819,0.0
2023-04-16 09:00:34:936069,-171.5909090909091,32.68181818181818,979.8863636363636,211.1931818181818,2901.818181818182,-57.27272727272727,-682.2954545454545,-682.2954545454545,-682.2954545454545,0.0
2023-04-16 09:00:34:955383,-176.6818181818182,30.727272727272727,976.9545454545456,198.03202479338844,2819.090909090909,-84.31818181818181,-681.0227272727273,-681.0227272727273,-681.0227272727273,0.0
2023-04-16 09:00:34:974630,-182.1136363636364,32.11363636363637,975.0909090909092,185.12396694214877,2722.0454545454545,-109.77272727272728,-680.0,-680.0,-680.0,0.0
2023-04-16 09:00:34:993791,-187.02272727272728,31.818181818181817,973.5,171.38429752066116,2640.909090909091,-144.77272727272728,-678.9090909090909,-678.9090909090909,-678.9090909090909,0.0
2023-04-16 09:00:35:013259,-191.79545454545453,29.727272727272727,974.3636363636364,156.63223140495867,2540.681818181818,-173.4090909090909,-677.8181818181819,-677.8181818181819,-677.8181818181819,0.0
2023-04-16 09:00:35:032812,-196.0,28.65909090909091,975.4772727272727,141.301652892562,2451.590909090909,-198.8636363636364,-676.8863636363636,-676.8863636363636,-676.8863636363636,0.0
2023-04-16 09:00:35:052327,-199.5681818181818,29.477272727272727,976.7727272727273,125.39256198347108,2372.0454545454545,-225.9090909090909,-675.7272727272727,-675.7272727272727,-675.7272727272727,0.0
2023-04-16 09:00:35:071925,-204.20454545454547,26.954545454545453,978.6136363636364,108.32644628099176,2329.090909090909,-259.3181818181818,-674.9090909090909,-674.9090909090909,-674.9090909090909,0.0
2023-04-16 09:00:35:091486,-206.95454545454547,25.318181818181817,978.6363636363636,90.75413223140497,2289.318181818182,-291.1363636363636,-673.6136363636364,-673.6136363636364,-673.6136363636364,0.0
2023-04-16 09:00:35:110983,-212.79545454545453,23.704545454545453,978.3636363636364,72.63946280991735,2286.1363636363635,-329.3181818181818,-672.5,-672.5,-672.5,0.0
2023-04-16 09:00:35:130735,-216.25,21.522727272727277,978.6136363636364,54.27169421487604,2252.7272727272725,-361.1363636363636,-671.25,-671.25,-671.25,0.0
2023-04-16 09:00:35:150439,-219.4318181818182,20.681818181818183,978.681818181818,35.39772727272727,2249.5454545454545,-391.3636363636364,-670.0681818181819,-670.0681818181819,-670.0681818181819,0.0
2023-04-16 09:00:35:170373,-224.27272727272728,18.5,980.2727272727273,15.945247933884298,2271.818181818182,-427.95454545454544,-668.9090909090909,-668.9090909090909,-668.9090909090909,0.0
2023-04-16 09:00:35:190811,-226.3181818181818,17.363636363636363,984.9090909090908,-3.6518595041322297,2251.1363636363635,-451.8181818181818,-667.9772727272727,-667.9772727272727,-667.9772727272727,0.0
2023-04-16 09:00:35:211105,-228.47727272727272,15.409090909090908,988.431818181818,-23.791322314049584,2278.181818181818,-480.45454545454544,-666.8409090909091,-666.8409090909091,-666.8409090909091,0.0
2023-04-16 09:00:35:231404,-233.0681818181818,13.818181818181818,990.0454545454544,-44.0754132231405,2338.6363636363635,-509.09090909090907,-665.75,-665.75,-665.75,0.0
2023-04-16 09:00:35:251452,-235.77272727272728,12.909090909090908,990.818181818182,-67.25206611570248,2275.0,-504.3181818181818,-665.0909090909091,-665.0909090909091,-665.0909090909091,0.0
2023-04-16 09:00:35:271047,-237.1590909090909,9.454545454545457,992.3409090909092,-92.05578512396694,2200.2272727272725,-497.95454545454544,-664.2727272727273,-664.2727272727273,-664.2727272727273,0.0
2023-04-16 09:00:35:290262,-238.77272727272728,6.045454545454546,994.5909090909092,-117.7995867768595,2117.5,-491.59090909090907,-663.4090909090909,-663.4090909090909,-663.4090909090909,2.0
2023-04-16 09:00:35:309887,-240.38636363636363,4.045454545454546,998.9090909090908,-142.67561983471074,2033.1818181818185,-482.04545454545456,-662.8636363636364,-662.8636363636364,-662.8636363636364,2.0
2023-04-16 09:00:35:329293,-240.6818181818182,2.613636363636364,1000.1590909090908,-166.7923553719008,1945.6818181818185,-470.9090909090909,-662.0909090909091,-662.0909090909091,-662.0909090909091,2.0
2023-04-16 09:00:35:348817,-242.6590909090909,-0.4090909090909091,1000.25,-190.0413223140496,1872.5,-458.1818181818182,-661.4772727272727,-661.4772727272727,-661.4772727272727,2.0
2023-04-16 09:00:35:368468,-244.13636363636363,1.6136363636363635,1001.068181818182,-211.33780991735537,1769.090909090909,-445.45454545454544,-660.9090909090909,-660.9090909090909,-660.9090909090909,2.0
2023-04-16 09:00:35:387873,-245.38636363636363,1.5,1000.931818181818,-231.7303719008264,1667.2727272727273,-437.5,-660.6136363636364,-660.6136363636364,-660.6136363636364,2.0
2023-04-16 09:00:35:407626,-246.97727272727272,0.1363636363636363,1001.431818181818,-250.82128099173556,1549.5454545454545,-429.54545454545456,-660.2727272727273,-660.2727272727273,-660.2727272727273,2.0
2023-04-16 09:00:35:427190,-247.0681818181818,-0.6136363636363636,1001.6136363636364,-268.0681818181818,1433.409090909091,-418.4090909090909,-659.75,-659.75,-659.75,2.0
2023-04-16 09:00:35:446774,-248.5,-1.068181818181818,998.7045454545456,-283.1456611570248,1295.0,-412.04545454545456,-659.4772727272727,-659.4772727272727,-659.4772727272727,2.0
2023-04-16 09:00:35:466453,-250.0681818181818,-1.2272727272727273,995.4772727272727,-296.0898760330578,1162.9545454545455,-405.6818181818182,-659.1363636363636,-659.1363636363636,-659.1363636363636,2.0
2023-04-16 09:00:35:485845,-250.4318181818182,-0.9545454545454546,992.75,-306.72004132231405,976.818181818182,-399.3181818181818,-658.6363636363636,-658.6363636363636,-658.6363636363636,2.0
2023-04-16 09:00:35:505183,-251.02272727272728,-0.2045454545454545,990.75,-316.0485537190083,814.5454545454545,-396.1363636363636,-658.2272727272727,-658.2272727272727,-658.2272727272727,2.0
2023-04-16 09:00:35:524268,-250.47727272727272,3.0454545454545454,991.8863636363636,-323.9307851239669,618.8636363636364,-397.7272727272728,-657.8863636363636,-657.8863636363636,-657.8863636363636,2.0
2023-04-16 09:00:35:542977,-248.5681818181818,4.204545454545454,990.75,-331.8853305785124,447.04545454545456,-408.8636363636364,-657.2954545454545,-657.2954545454545,-657.2954545454545,2.0
2023-04-16 09:00:35:562342,-248.6136363636364,4.840909090909091,990.568181818182,-339.8760330578512,281.59090909090907,-418.4090909090909,-657.0,-657.0,-657.0,2.0
2023-04-16 09:00:35:581555,-248.0,7.090909090909091,989.568181818182,-347.2520661157025,105.0,-432.7272727272728,-656.6590909090909,-656.6590909090909,-656.6590909090909,2.0
2023-04-16 09:00:35:600739,-245.04545454545453,3.5,990.8863636363636,-355.3873966942149,-54.09090909090909,-450.2272727272728,-656.3181818181819,-656.3181818181819,-656.3181818181819,2.0
2023-04-16 09:00:35:619990,-242.38636363636363,2.2045454545454546,993.5,-363.48657024793386,-184.54545454545453,-455.0,-655.9772727272727,-655.9772727272727,-655.9772727272727,2.0
2023-04-16 09:00:35:639100,-237.8636363636364,2.8181818181818183,999.75,-371.6580578512397,-292.72727272727275,-464.54545454545456,-655.5681818181819,-655.5681818181819,-655.5681818181819,2.0
2023-04-16 09:00:35:658200,-235.5,0.6136363636363636,1004.0909090909092,-380.0464876033057,-353.1818181818182,-470.9090909090909,-655.1363636363636,-655.1363636363636,-655.1363636363636,2.0
2023-04-16 09:00:35:677065,-234.88636363636363,0.5,1010.818181818182,-388.2179752066117,-369.09090909090907,-482.04545454545456,-654.7272727272727,-654.7272727272727,-654.7272727272727,2.0
2023-04-16 09:00:35:696322,-239.95454545454547,1.4545454545454546,1017.6136363636364,-396.89566115702473,-340.45454545454544,-497.95454545454544,-654.6818181818181,-654.6818181818181,-654.6818181818181,2.0
2023-04-16 09:00:35:715518,-248.22727272727272,1.2727272727272727,1023.8636363636364,-406.3326446280992,-308.6363636363636,-513.8636363636364,-654.2727272727273,-654.2727272727273,-654.2727272727273,2.0
2023-04-16 09:00:35:734671,-251.13636363636363,-1.9318181818181817,1022.9545454545456,-417.0712809917355,-351.59090909090907,-505.9090909090909,-654.0681818181819,-654.0681818181819,-654.0681818181819,2.0
2023-04-16 09:00:35:753976,-251.79545454545453,-4.931818181818182,1023.318181818182,-429.0392561983471,-443.8636363636364,-494.77272727272725,-653.7272727272727,-653.7272727272727,-653.7272727272727,2.0
2023-04-16 09:00:35:773229,-254.0,-5.954545454545454,1028.409090909091,-441.36880165289256,-521.8181818181819,-491.59090909090907,-653.4318181818181,-653.4318181818181,-653.4318181818181,2.0
2023-04-16 09:00:35:800060,-247.5909090909091,-6.795454545454546,1031.8181818181818,-456.73553719008265,-367.5,-485.2272727272728,-653.3863636363636,-653.3863636363636,-653.3863636363636,2.0
2023-04-16 09:00:35:820425,-240.4318181818182,-6.954545454545454,1034.75,-474.4886363636364,-168.63636363636363,-467.7272727272728,-653.7045454545455,-653.7045454545455,-653.7045454545455,2.0
